_stopped_line,_level,_lost_level,_error,_game_error_reason,_help_predicted_value,_code,_game_progression,_date,_duration,_execution_speed_changed,_extra_lines_number,_type,_id,_help_prediction_confidence,_game_time,_object_id,_student,_execution_speed_multiplier
,"[""Level 1""]",,,,,,,2024-10-01T11:34:45.843+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc2a04c323c03dfa7a9c4,,,https://py-rates.org/xAPI/activities/levels/level1,ZL2TGp4,
,"[""Level 1""]",,,,,gauche() :  se tourner du côté gauche.,,2024-10-01T11:34:45.229+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fbc3d5456b8e03f1ab6b45,,PT14S,https://py-rates.org/xAPI/activities/contents/control-functions,FPu7xpq,
,"[""Level 1""]",,,,,,,2024-10-01T11:34:42.570+02:00,,3,,https://py-rates.org/xAPI/verbs/changed,66fbc3a04c323c03dfa7a9f6,,PT45S,https://py-rates.org/xAPI/activities/properties/execution-speed,CQVmn1P,
,"[""Level 1""]",,,,,"
avancer()",,2024-10-01T11:34:42.361+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fbc2d64c323c03dfa7a9c6,,PT65S,https://py-rates.org/xAPI/activities/properties/copied-text,YQhWN2z,
,"[""Level 1""]",,,,,"# Ecrire le code de son programme ci-dessous
avancer()
droite()
avancer()",13,2024-10-01T11:34:41.866+02:00,PT5.652S,,,https://py-rates.org/xAPI/verbs/launched,66fbc4be456b8e03f1ab6bb5,,PT44S,https://py-rates.org/xAPI/activities/programs/fully-executed,rEU8Tiq,1
,"[""Level 1""]",,"Ligne 5 : Impossible d'avancer vers cet emplacement",walk-location,,"# Ecrire le code de son programme ci-dessous
avancer()
droite()
gauche()
avancer()
avancer()
",,2024-10-01T11:34:41.754+02:00,PT3.705S,,,https://py-rates.org/xAPI/verbs/launched,66fbc3344c323c03dfa7a9cd,,PT54S,https://py-rates.org/xAPI/activities/programs/game-error,kqQrtAk,1
,"[""Level 1""]",,,,,"
avancer()",,2024-10-01T11:34:41.325+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fbc2d64c323c03dfa7a9c5,,PT64S,https://py-rates.org/xAPI/activities/contents/code-editor,YQhWN2z,
,"[""Level 1""]",,,,,"# Ecrire le code de son programme ci-dessous
avancer()
droite()
",9,2024-10-01T11:34:38.341+02:00,PT2.994S,,,https://py-rates.org/xAPI/verbs/launched,66fbc3a04c323c03dfa7a9f5,,PT44S,https://py-rates.org/xAPI/activities/programs/fully-executed,CQVmn1P,1
,"[""Level 1""]",,,,,,,2024-10-01T11:34:31.549+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc292456b8e03f1ab6b14,,,https://py-rates.org/xAPI/activities/levels/level1,KithBLH,
,"[""Level 1""]",,,,,,,2024-10-01T11:34:30.628+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc2914c323c03dfa7a9c3,,,https://py-rates.org/xAPI/activities/levels/level1,FPu7xpq,
,"[""Level 1""]",,,,,"# Ecrire le code de son programme ci-dessous
avancer()
droite()
",9,2024-10-01T11:34:26.579+02:00,PT3.096S,,,https://py-rates.org/xAPI/verbs/launched,66fbc38d456b8e03f1ab6b20,,PT28S,https://py-rates.org/xAPI/activities/programs/fully-executed,WX54QGZ,1
,"[""Level 1""]",,,,,"# Ecrire le code de son programme ci-dessous
avancer()
droite()
avancer()
avancer()
",13,2024-10-01T11:34:24.997+02:00,PT7.308S,,,https://py-rates.org/xAPI/verbs/launched,66fbc3344c323c03dfa7a9cc,,PT41S,https://py-rates.org/xAPI/activities/programs/fully-executed,kqQrtAk,1
,"[""Level 1""]",,,,,"# Ecrire le code de son programme ci-dessous
avancer()
",4,2024-10-01T11:34:21.942+02:00,PT2.517S,,,https://py-rates.org/xAPI/verbs/launched,66fbc6a54c323c03dfa7aad6,,PT16S,https://py-rates.org/xAPI/activities/programs/fully-executed,1PxBxAu,1
,"[""Level 1""]",,,,,"# Ecrire le code de son programme ci-dessous
avancer()
droite()",9,2024-10-01T11:34:19.329+02:00,PT3.019S,,,https://py-rates.org/xAPI/verbs/launched,66fbc3d64c323c03dfa7aa07,,PT32S,https://py-rates.org/xAPI/activities/programs/fully-executed,RC1k6P6,1
,"[""Level 1""]",,,,,,,2024-10-01T11:34:17.428+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc283456b8e03f1ab6b13,,,https://py-rates.org/xAPI/activities/levels/level1,ec7hfL8,
,"[""Level 1""]",,,,,,,2024-10-01T11:34:12.899+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc27f4c323c03dfa7a9c2,,,https://py-rates.org/xAPI/activities/levels/level1,fZPxgSi,
,"[""Level 1""]",,,,,,,2024-10-01T11:34:11.712+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc27f456b8e03f1ab6b12,,,https://py-rates.org/xAPI/activities/levels/level1,1xbaF6L,
,"[""Level 1""]",,,,,,,2024-10-01T11:34:11.415+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc27e4c323c03dfa7a9c1,,,https://py-rates.org/xAPI/activities/levels/level1,nbfDnDS,
,"[""Level 1""]",,,,,,,2024-10-01T11:34:07.553+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc27a456b8e03f1ab6b11,,,https://py-rates.org/xAPI/activities/levels/level1,1PxBxAu,
,"[""Level 1""]",,,,,,,2024-10-01T11:34:06.669+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc2794c323c03dfa7a9c0,,,https://py-rates.org/xAPI/activities/levels/level1,WNmm7gz,
,"[""Level 1""]",,,,,"# Ecrire le code de son programme ci-dessous
avancer()
",4,2024-10-01T11:34:05.696+02:00,PT2.562S,,,https://py-rates.org/xAPI/verbs/launched,66fbc3d64c323c03dfa7aa06,,PT18S,https://py-rates.org/xAPI/activities/programs/fully-executed,RC1k6P6,1
,"[""Level 1""]",,,,,,,2024-10-01T11:34:02.776+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc276456b8e03f1ab6b10,,,https://py-rates.org/xAPI/activities/levels/level1,rEU8Tiq,
,"[""Level 1""]",,,,,,,2024-10-01T11:34:00.895+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc2744c323c03dfa7a9bf,,,https://py-rates.org/xAPI/activities/levels/level1,CCEnqrs,
,"[""Level 1""]",,,,,,,2024-10-01T11:34:00.582+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc272456b8e03f1ab6b0f,,,https://py-rates.org/xAPI/activities/levels/level1,WX54QGZ,
,"[""Level 1""]",,,,,,,2024-10-01T11:33:58.355+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc2714c323c03dfa7a9be,,,https://py-rates.org/xAPI/activities/levels/level1,Tb7cjXu,
,"[""Level 1""]",,,,,,,2024-10-01T11:33:56.481+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc26f456b8e03f1ab6b0e,,,https://py-rates.org/xAPI/activities/levels/level1,CQVmn1P,
,"[""Level 1""]",,,,,,,2024-10-01T11:33:50.425+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc26a4c323c03dfa7a9bd,,,https://py-rates.org/xAPI/activities/levels/level1,kqQrtAk,
,"[""Level 1""]",,,,,,,2024-10-01T11:33:50.160+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc269456b8e03f1ab6b0d,,,https://py-rates.org/xAPI/activities/levels/level1,aCq8cYG,
,"[""Level 1""]",,,,,,,2024-10-01T11:33:49.151+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc2684c323c03dfa7a9bc,,,https://py-rates.org/xAPI/activities/levels/level1,RC1k6P6,
,"[""Level 1""]",,,,,,,2024-10-01T11:33:48.605+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc268456b8e03f1ab6b0c,,,https://py-rates.org/xAPI/activities/levels/level1,MPXWevd,
,"[""Level 1""]",,,,,,,2024-10-01T11:33:48.217+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc2664c323c03dfa7a9bb,,,https://py-rates.org/xAPI/activities/levels/level1,jN7VfTE,
,"[""Level 1""]",,,,,,,2024-10-01T11:33:36.113+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc25b456b8e03f1ab6b0b,,,https://py-rates.org/xAPI/activities/levels/level1,YQhWN2z,
,"[""Level 1""]",,,,,,,2024-10-01T11:33:34.485+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc2594c323c03dfa7a9ba,,,https://py-rates.org/xAPI/activities/levels/level1,B5Cc23w,
,"[""Level 1""]",,,,,"# Ecrire le code de son programme ci-dessous
avancer()
droite()
",9,2024-10-01T11:32:14.344+02:00,PT1.431S,,,https://py-rates.org/xAPI/verbs/launched,66fbcf15456b8e03f1ab70fa,,PT199S,https://py-rates.org/xAPI/activities/programs/fully-executed,tCmFTgC,3
,"[""Level 1""]",,"Ligne 3 : Il manque une parenthèse fermante: ')'.",,,"# Ecrire le code de son programme ci-dessous
avancer()
droite(
",,2024-10-01T11:31:53.449+02:00,PT0.104S,,,https://py-rates.org/xAPI/verbs/launched,66fbcf15456b8e03f1ab70f9,,PT177S,https://py-rates.org/xAPI/activities/programs/syntactic-error,tCmFTgC,3
,"[""Level 1""]",,,,,,,2024-10-01T11:31:30.119+02:00,PT8.618S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf15456b8e03f1ab70f8,,PT162S,https://py-rates.org/xAPI/activities/contents/condi-1bran,tCmFTgC,
,"[""Level 1""]",,,,,"# Ecrire le code de son programme ci-dessous
avancer()
droite()
",9,2024-10-01T11:30:08.321+02:00,PT1.388S,,,https://py-rates.org/xAPI/verbs/launched,66fbcf15456b8e03f1ab70f7,,PT73S,https://py-rates.org/xAPI/activities/programs/fully-executed,tCmFTgC,3
,"[""Level 1""]",,,,,,,2024-10-01T11:30:04.750+02:00,,3,,https://py-rates.org/xAPI/verbs/changed,66fbcf15456b8e03f1ab70f6,,PT68S,https://py-rates.org/xAPI/activities/properties/execution-speed,tCmFTgC,
,"[""Level 1""]",,,,,,,2024-10-01T11:30:03.876+02:00,,1.9,,https://py-rates.org/xAPI/verbs/changed,66fbcf15456b8e03f1ab70f5,,PT68S,https://py-rates.org/xAPI/activities/properties/execution-speed,tCmFTgC,
,"[""Level 1""]",,,,,,,2024-10-01T11:30:02.703+02:00,,2,,https://py-rates.org/xAPI/verbs/changed,66fbcf15456b8e03f1ab70f4,,PT66S,https://py-rates.org/xAPI/activities/properties/execution-speed,tCmFTgC,
,"[""Level 1""]",,,,,,,2024-10-01T11:30:01.849+02:00,,3,,https://py-rates.org/xAPI/verbs/changed,66fbcf15456b8e03f1ab70f3,,PT65S,https://py-rates.org/xAPI/activities/properties/execution-speed,tCmFTgC,
,"[""Level 1""]",,,,,,,2024-10-01T11:30:00.750+02:00,,1.2,,https://py-rates.org/xAPI/verbs/changed,66fbcf15456b8e03f1ab70f2,,PT64S,https://py-rates.org/xAPI/activities/properties/execution-speed,tCmFTgC,
,"[""Level 1""]",,,,,,,2024-10-01T11:29:58.574+02:00,,2.1,,https://py-rates.org/xAPI/verbs/changed,66fbcf15456b8e03f1ab70f1,,PT62S,https://py-rates.org/xAPI/activities/properties/execution-speed,tCmFTgC,
,"[""Level 1""]",,,,,"# Ecrire le code de son programme ci-dessous
avancer()
droite()
",9,2024-10-01T11:29:50.808+02:00,PT3.067S,,,https://py-rates.org/xAPI/verbs/launched,66fbcf15456b8e03f1ab70f0,,PT58S,https://py-rates.org/xAPI/activities/programs/fully-executed,tCmFTgC,1
,"[""Level 1""]",,,,,,,2024-10-01T11:28:55.869+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbc138456b8e03f1ab6b0a,,,https://py-rates.org/xAPI/activities/levels/level1,tCmFTgC,
,"[""Level 1""]",,,,,,,2024-10-01T10:39:01.050+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fbb5864c323c03dfa7a9b9,,,https://py-rates.org/xAPI/activities/levels/level1,Zv6Tgj4,
,"[""Level 3""]",,"Ligne 5 : Il semble qu'il manque des parenthèses ici.",,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message = lire_nombre()
avancer sauter_hauteur(message)
",,2024-09-30T17:06:55.936+02:00,PT0.016S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6abf,,PT1775S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,"Ligne 5 : Il semble qu'il manque des parenthèses ici.",,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message = lire_nombre()
avancer sauter_hauteur(message)
",,2024-09-30T17:06:55.769+02:00,PT0.016S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6abe,,PT1775S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,"Ligne 5 : Il semble qu'il manque des parenthèses ici.",,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message = lire_nombre()
avancer sauter_hauteur(message)
",,2024-09-30T17:06:55.605+02:00,PT0.017S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6abd,,PT1775S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,"Ligne 5 : Il semble qu'il manque des parenthèses ici.",,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message = lire_nombre()
avancer sauter_hauteur(message)
",,2024-09-30T17:06:55.420+02:00,PT0.018S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6abc,,PT1775S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,"Ligne 5 : Il semble qu'il manque des parenthèses ici.",,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message = lire_nombre()
avancer sauter_hauteur(message)
",,2024-09-30T17:06:55.245+02:00,PT0.016S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6abb,,PT1775S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,"Ligne 5 : Il semble qu'il manque des parenthèses ici.",,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message = lire_nombre()
avancer sauter_hauteur(message)
",,2024-09-30T17:06:54.709+02:00,PT0.019S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6aba,,PT1774S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,"Ligne 5 : Il semble qu'il manque des parenthèses ici.",,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message = lire_nombre()
avancer sauter_hauter(message)
",,2024-09-30T17:06:45.774+02:00,PT0.02S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6ab9,,PT1765S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,"Ligne 5 : Il semble qu'il manque des parenthèses ici.",,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message = lire_nombre()
avancer sauter hauter(message)
",,2024-09-30T17:06:25.370+02:00,PT0.046S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6ab8,,PT1745S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,,,,message = lire_nombre(),,2024-09-30T17:06:24.006+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fabf02456b8e03f1ab6ab7,,PT1744S,https://py-rates.org/xAPI/activities/properties/copied-text,vEEvsMa,
,"[""Level 3""]",,,,,message = lire_nombre(),,2024-09-30T17:06:18.303+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fabf02456b8e03f1ab6ab6,,PT1738S,https://py-rates.org/xAPI/activities/contents/control-functions,vEEvsMa,
,"[""Level 4""]",,Ligne 8 : Impossible de lire un message à cet emplacement,read-message-location,,"if lire_chaine ==""gau"":
	gauche() 
else:
	droite()
for _ in range(3):
	ma_variable = lire_chaine
	avancer()
	lire_chaine()",,2024-09-30T17:06:17.701+02:00,PT1.993S,,,https://py-rates.org/xAPI/verbs/launched,66fabee44c323c03dfa7a62b,,PT775S,https://py-rates.org/xAPI/activities/programs/game-error,HcN3TGD,3
,"[""Level 4""]",,"Ligne 4 : 'if' est un mot réservé : impossible de l'utiliser comme un nom.",,,"for _ in range():
	avancer()
	lire_chaine()
	if = ""gau"" :
	gauche()
	avancer()
else:
	droite()
	avancer()
	
",,2024-09-30T17:05:59.371+02:00,PT0.017S,,,https://py-rates.org/xAPI/verbs/launched,66fabec84c323c03dfa7a5fb,,PT758S,https://py-rates.org/xAPI/activities/programs/syntactic-error,DMTs6iy,3
,"[""Level 3""]",,"Ligne 9 : Impossible d'avancer vers cet emplacement",walk-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
avancer()
avancer()
lire_nombre()
avancer()
sauter_hauteur(5)
avancer()
avancer()
lire_nombre()
avancer()
sauter_hauteur(1)
avancer()",,2024-09-30T17:05:56.961+02:00,PT9.574S,,,https://py-rates.org/xAPI/verbs/launched,66fabecc456b8e03f1ab6a92,,PT746S,https://py-rates.org/xAPI/activities/programs/game-error,GBLHCx9,3
,"[""Level 3""]",,Ligne 4 : Il manque une virgule.,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message =lire_un nombre()
avancer sauter hauter(message)
",,2024-09-30T17:05:55.493+02:00,PT0.015S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6ab5,,PT1716S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,Ligne 4 : Il manque une virgule.,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message=lire_un nombre()
avancer sauter hauter(message)
",,2024-09-30T17:05:53.125+02:00,PT0.015S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6ab4,,PT1714S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 4""]",,"Ligne 4 : Eléments en trop détectés : '=='.",,,"for _ in range():
	avancer()
	lire_chaine()
	if == ""gau"" :
	gauche()
	avancer()
else:
	droite()
	avancer()
	
",,2024-09-30T17:05:53.096+02:00,PT0.017S,,,https://py-rates.org/xAPI/verbs/launched,66fabec84c323c03dfa7a5fa,,PT752S,https://py-rates.org/xAPI/activities/programs/syntactic-error,DMTs6iy,3
,"[""Level 3""]",,Ligne 4 : Il manque une virgule.,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message=lire_un nombre()
avancer sauter hauter(message)
",,2024-09-30T17:05:52.622+02:00,PT0.014S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6ab3,,PT1713S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,Ligne 4 : Il manque une virgule.,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message= lire_un nombre()
avancer sauter hauter(message)
",,2024-09-30T17:05:49.755+02:00,PT0.015S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6ab2,,PT1710S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,Ligne 4 : Il manque une virgule.,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message= lire_un nombre()
avancer sauter hauter(message)
",,2024-09-30T17:05:49.589+02:00,PT0.014S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6ab1,,PT1710S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,Ligne 4 : Il manque une virgule.,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message= lire_un nombre()
avancer sauter hauter(message)
",,2024-09-30T17:05:49.364+02:00,PT0.015S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6ab0,,PT1710S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,Ligne 4 : Il manque une virgule.,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message= lire_un nombre()
avancer sauter hauter(message)
",,2024-09-30T17:05:49.213+02:00,PT0.016S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6aaf,,PT1710S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,Ligne 4 : Il manque une virgule.,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message= lire_un nombre()
avancer sauter hauter(message)
",,2024-09-30T17:05:49.071+02:00,PT0.015S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6aae,,PT1710S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,Ligne 4 : Il manque une virgule.,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message= lire_un nombre()
avancer sauter hauter(message)
",,2024-09-30T17:05:48.909+02:00,PT0.015S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6aad,,PT1709S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,Ligne 4 : Il manque une virgule.,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message= lire_un nombre()
avancer sauter hauter(message)
",,2024-09-30T17:05:48.757+02:00,PT0.015S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6aac,,PT1709S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 3""]",,Ligne 4 : Il manque une virgule.,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message= lire_un nombre()
avancer sauter hauter(message)
",,2024-09-30T17:05:48.305+02:00,PT0.016S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6aab,,PT1709S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 4""]",,,,,"avancer()
ma_variable=lire_chaine()
for _ in range(4):
    message = lire_chaine()
if message == ""gau"":
	gauche()
else:
	droite()",10,2024-09-30T17:05:46.174+02:00,PT2.776S,,,https://py-rates.org/xAPI/verbs/launched,66fabebe456b8e03f1ab6a73,,PT614S,https://py-rates.org/xAPI/activities/programs/fully-executed,Mw8Es3C,3
,"[""Level 4""]",,,,,,,2024-09-30T17:05:45.063+02:00,,,,https://py-rates.org/xAPI/verbs/leaved,66fabec84c323c03dfa7a5f9,,PT744S,https://py-rates.org/xAPI/activities/help,DMTs6iy,
,"[""Level 4""]",,Ligne 5 : Impossible de lire un message à cet emplacement,read-message-location,,"avancer()
lire_chaine()
avancer()
avancer()
message = lire_chaine()
if message == ""gau"":
	gauche()
else:
	droite()
if condition:
	""gau""",,2024-09-30T17:05:43.262+02:00,PT3.249S,,,https://py-rates.org/xAPI/verbs/launched,66fabebd4c323c03dfa7a562,,PT492S,https://py-rates.org/xAPI/activities/programs/game-error,Ee6est8,3
,"[""Level 4""]",,,,3,,,2024-09-30T17:05:42.870+02:00,,,,https://py-rates.org/xAPI/verbs/received,66fabec84c323c03dfa7a5f8,0.5638224390243902,PT741S,https://py-rates.org/xAPI/activities/helps/implementation,DMTs6iy,
,"[""Level 4""]",,,,,,,2024-09-30T17:05:42.592+02:00,,,,https://py-rates.org/xAPI/verbs/asked,66fabec84c323c03dfa7a5f7,,PT741S,https://py-rates.org/xAPI/activities/help,DMTs6iy,
,"[""Level 4""]",,"Ligne 4 : Eléments en trop détectés : '=='.",,,"for _ in range():
	avancer()
	lire_chaine()
	if == gau:
	gauche()
	avancer()
else:
	droite()
	avancer()
	
",,2024-09-30T17:05:40.407+02:00,PT0.017S,,,https://py-rates.org/xAPI/verbs/launched,66fabec84c323c03dfa7a5f6,,PT739S,https://py-rates.org/xAPI/activities/programs/syntactic-error,DMTs6iy,3
,"[""Level 3""]",,,,,lire_nombre,,2024-09-30T17:05:40.022+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fabf02456b8e03f1ab6aaa,,PT1701S,https://py-rates.org/xAPI/activities/properties/copied-text,vEEvsMa,
,"[""Level 4""]",,,,,,,2024-09-30T17:05:39.796+02:00,,,,https://py-rates.org/xAPI/verbs/started,66fabeae4c323c03dfa7a542,,,https://py-rates.org/xAPI/activities/levels/level4,g9AnsLe,
,"[""Level 3""]",,,,,,,2024-09-30T17:05:38.317+02:00,PT1853S,,,https://py-rates.org/xAPI/verbs/completed,66fabeae4c323c03dfa7a541,,PT1853S,https://py-rates.org/xAPI/activities/levels/level3,g9AnsLe,
,"[""Level 3""]",,,,,,,2024-09-30T17:05:37.656+02:00,,,,https://py-rates.org/xAPI/verbs/leaved,66fabf02456b8e03f1ab6aa9,,PT1698S,https://py-rates.org/xAPI/activities/help,vEEvsMa,
,"[""Level 3""]",,,,3,,,2024-09-30T17:05:36.221+02:00,,,,https://py-rates.org/xAPI/verbs/received,66fabf02456b8e03f1ab6aa8,0.45860171261487054,PT1697S,https://py-rates.org/xAPI/activities/helps/ask-teacher,vEEvsMa,
,"[""Level 3""]",,,,,,,2024-09-30T17:05:35.991+02:00,,,,https://py-rates.org/xAPI/verbs/asked,66fabf02456b8e03f1ab6aa7,,PT1697S,https://py-rates.org/xAPI/activities/help,vEEvsMa,
,"[""Level 4""]",,Ligne 4 : Impossible de mettre plusieurs instructions sur une même ligne.,,,"avancer()
lire_chaine()
avancer()
avancer()message = lire_chaine()
if message == ""gau"":
	gauche()
else:
	droite()
if condition:
	""gau""",,2024-09-30T17:05:35.846+02:00,PT0.021S,,,https://py-rates.org/xAPI/verbs/launched,66fabebd4c323c03dfa7a561,,PT481S,https://py-rates.org/xAPI/activities/programs/syntactic-error,Ee6est8,3
,"[""Level 3""]",,Ligne 4 : Il manque une virgule.,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
message= lire_un nombre()
avancer sauter hauter(message)
	",,2024-09-30T17:05:34.461+02:00,PT0.016S,,,https://py-rates.org/xAPI/verbs/launched,66fabf02456b8e03f1ab6aa6,,PT1695S,https://py-rates.org/xAPI/activities/programs/syntactic-error,vEEvsMa,3
,"[""Level 4""]",,,,,"avancer()
",0,2024-09-30T17:05:32.340+02:00,PT0.684S,,,https://py-rates.org/xAPI/verbs/launched,66fabece4c323c03dfa7a5fc,,PT142S,https://py-rates.org/xAPI/activities/programs/fully-executed,HNJ75xA,3
,"[""Level 4""]",,,,,,,2024-09-30T17:05:31.809+02:00,PT7.133S,,,https://py-rates.org/xAPI/verbs/consulted,66fabee44c323c03dfa7a628,,PT735S,https://py-rates.org/xAPI/activities/contents/condi-1bran,HcN3TGD,
,"[""Level 4""]",,,,,"for _ in range(5):
	avancer()
gauche()
avancer()",0,2024-09-30T17:05:31.186+02:00,PT5.937S,,,https://py-rates.org/xAPI/verbs/launched,66fabed0456b8e03f1ab6aa5,,PT393S,https://py-rates.org/xAPI/activities/programs/fully-executed,6xExMYw,3
,"[""Level 4""]",,,,,,,2024-09-30T17:05:30.743+02:00,PT8.2S,,,https://py-rates.org/xAPI/verbs/consulted,66fabee44c323c03dfa7a629,,PT735S,https://py-rates.org/xAPI/activities/contents/condi-2bran,HcN3TGD,
,"[""Level 4""]",,,,,,,2024-09-30T17:05:30.743+02:00,PT8.2S,,,https://py-rates.org/xAPI/verbs/consulted,66fabee44c323c03dfa7a62a,,PT735S,https://py-rates.org/xAPI/activities/contents/condi-3bran,HcN3TGD,
,"[""Level 4""]",,,,,,,2024-09-30T17:05:29.559+02:00,,,,https://py-rates.org/xAPI/verbs/leaved,66fabec84c323c03dfa7a5f5,,PT728S,https://py-rates.org/xAPI/activities/help,DMTs6iy,
